gene_id,planted_group,label_post_cutoff,is_temporal_evaluation,score_popularity,score_mean_expression,score_differential_expression,score_cell_type_specificity,score_network_centrality,score_druggable_class,score_supervised_with_popularity,score_supervised_without_popularity,score_random_mlp_small,score_random_mlp_large,score_random_ranking,score_supervised_unmatched_compute,score_supervised_ood_transfer,score_random_mlp_small_ood_transfer
GENE_00197,biology_signal,0,1,0.28218812541694466,-1.686067956857873,-4.004815046683883,0.0300859703585048,0.459494032247574,0.08138759172781855,0.015246544000724295,0.01475411347384211,0.04368885795894378,0.02033200151852613,0.23644865979465524,0.015033001479595243,0.7888017166935574,0.8228805934754098
GENE_00198,popularity_only,0,1,0.41694462975316876,-1.4645544072280572,-0.0781810922215193,0.579167878104573,0.6156354299569211,0.08205470313542361,0.17172447944438585,0.16742938446508032,0.15497675519498416,0.13024118738956522,0.518701310219481,0.17038641671010302,0.5810706749977103,0.35691544160725924
GENE_00199,biology_signal,0,0,0.8792528352234823,0.0497287677239941,1.0088046922096745,0.6675742763017152,0.5884036643258918,0.08272181454302868,0.4595171294804425,0.4632944725826022,0.4528377517555055,0.5707900116084209,0.19618240509974816,0.4587744484209973,0.04078408037807095,0.02993661932947833
GENE_00200,noise,0,1,0.06937958639092728,-0.9954681658597102,-0.6010264262271678,0.6926880000698277,0.3332853625009446,0.08338892595063375,0.16368588831132297,0.16060132923181214,0.13601493805487308,0.18531189640868917,0.7964904521551851,0.16244605780677948,0.2681936210580792,0.24836856864388582
GENE_00201,noise,0,0,0.2828552368245497,-0.2042899129684605,1.0565517316645368,0.912092205405062,0.5073532557816879,0.6564376250833889,0.7607563318403705,0.7578725182288598,0.7669706402026594,0.6939661669515267,0.912300833147815,0.7606178946695683,0.2945033984667852,0.34199011465737544
GENE_00202,popularity_only,0,1,0.7571714476317545,-0.553861214346649,-0.3973396489525727,0.2589077457990257,0.5891188533730225,0.08405603735823883,0.16204969224377913,0.1612942274668463,0.109000202291226,0.13646995040019078,0.4894255711335147,0.16123154648682622,0.3451076635998072,0.32768427750730256
GENE_00203,biology_signal,1,1,0.0200133422281521,0.7176184651799831,0.7727855037304501,0.5851814370644693,0.1201950266039454,0.0847231487658439,0.3894429234822773,0.38979378402583215,0.3175923028110051,0.2707593790110646,0.04178394373511918,0.3891965532405269,0.07452063091936834,0.12460567453671605
GENE_00204,noise,0,1,0.3509006004002668,0.2894924003499278,-0.885945739424555,0.464327750848462,0.0818314331172029,0.08539026017344896,0.17175826918510956,0.17310745907581382,0.15608338980936634,0.13946567092638282,0.8935636301319848,0.17105872532976024,0.1956443841089702,0.14987171201516597
GENE_00205,biology_signal,0,1,0.07004669779853236,-2.786740340651974,-2.951531897914662,0.0930594401556091,0.11432685694686,0.08605737158105403,0.008586288128087429,0.008406028024206133,0.02210248909005734,0.01112892074458465,0.27314004852591034,0.0084233664011728,0.6224661404288299,0.724251253745713
GENE_00206,biology_signal,0,0,0.2134756504336224,0.1664024289868996,-0.506493372516611,0.3254194047821004,0.4162922785200021,0.657104736490994,0.46069186623013525,0.4577817441249817,0.5364624924549692,0.3860804599227204,0.29905065774548645,0.46060929585538407,0.6172797069270319,0.5572563498108866
GENE_00207,biology_signal,0,1,0.07071380920613743,-3.272371825555989,-3.302583191996672,0.0646309384977822,0.1160491761949432,0.0867244829886591,0.005370516777637909,0.005239646877885525,0.016881337849837495,0.009035766919531129,0.39463222551895893,0.005255746028225731,0.7698721790579163,0.79223425822333
GENE_00208,biology_signal,0,1,0.5750500333555704,-1.7691690705960748,-3.4859469449797937,0.0752583465572152,0.6020918562833752,0.08739159439626418,0.02178417805136481,0.02114007840932346,0.0383416934441453,0.022962365249423983,0.4255954031527911,0.02149051602337294,0.7944267625041971,0.8258632041740857
GENE_00209,biology_signal,0,1,0.6237491661107405,1.0063549578263131,2.075869751620548,0.7941117189981752,0.4408383877135698,0.08805870580386925,0.7050706793272574,0.7065459424041377,0.7803843767931271,0.8541677218117623,0.4123080126990789,0.7055010483520717,0.43849039839841286,0.3655170675332561
GENE_00210,biology_signal,0,0,0.47364909939959976,1.690178560905453,1.825192022641716,0.9300465555887952,0.2412373366075186,0.6577718478985991,0.9115359100366822,0.9131257964207334,0.878905251817338,0.8478945729640656,0.2265521509896944,0.9120795646408676,0.22271863778516243,0.1794365302186851
GENE_00211,noise,0,1,0.35156771180787194,-0.4067306475974126,-0.5479215646478257,0.4858107603385592,0.3412668077451444,0.08872581721147432,0.175671885441302,0.17419508992510083,0.1485499727417712,0.13700601013509517,0.9233541881876829,0.17474271802088073,0.35239950705535533,0.29518308274577476
GENE_00212,noise,0,0,0.4743162108072048,1.0348399091272398,-0.0268149259751717,0.6289292819901107,0.5739644695441891,0.6584389593062041,0.7636531031543043,0.7621542475547258,0.8196537895481463,0.7774280354454046,0.56598659492024,0.7643548320486763,0.16922952481038236,0.12013780772665322
GENE_00213,biology_signal,0,1,0.6651100733822548,-4.009267425826129,-5.448408626191134,0.0209124557759156,0.2933373446127794,0.08939292861907938,0.001705892577874193,0.0016679156293992166,0.01397421757150776,0.0059830614160933885,0.2135261506105658,0.0016606692581703996,0.8825989074649642,0.9104378628427449
GENE_00214,biology_signal,0,0,0.4749833222148099,1.7932969994130608,1.6219522000716318,0.7636901044443059,0.5955321901834917,0.09006004002668445,0.7903366651661916,0.7892743209147909,0.8701337678185824,0.7799932855672708,0.2506983628625442,0.7913049971245859,0.1389834231882571,0.12835645838025542
GENE_00215,noise,0,1,0.4176117411607739,-0.2891483142856584,-0.9085190782340632,0.7123045341630155,0.5226265805661329,0.09072715143428953,0.25431444775029516,0.250402416984389,0.30916741835420547,0.29338035046280503,0.8397908089365298,0.25319683760556794,0.22783553583120064,0.1827512424039893
GENE_00216,popularity_only,0,1,0.6657771847898599,-0.8327233006665754,0.1798601248988078,0.3817670196594931,0.8237564461052805,0.0913942628418946,0.24191449225135056,0.23681586312756342,0.20604888421185436,0.19884509020659635,0.5274433512302602,0.2408931516913324,0.36523314567573223,0.20983475287636996
GENE_00217,noise,0,1,0.02068045363575717,-0.1915929172743927,-0.518636729701666,0.1771034166024509,0.3644972851113019,0.09206137424949967,0.14058516562740064,0.1381123140392447,0.16735515750572857,0.1347963086752302,0.5641679891891531,0.1400269805169691,0.20205833295613423,0.16794212462993813
GENE_00218,noise,0,0,0.6664442961974649,-0.127531984092039,0.6199924502299244,0.5071779199604012,0.4538433474184494,0.09272848565710473,0.3135234074300166,0.31355395504980504,0.26623838891134327,0.43155784551579995,0.7092292780710808,0.3126836237319068,0.15616544412065225,0.15296763027035182
GENE_00219,biology_signal,1,1,0.9112741827885257,1.17521808910452,1.1625943081198071,0.8940141837790876,0.6860074302979272,0.0933955970647098,0.7359748571404402,0.7400607517690785,0.735844556160477,0.8465209272053135,0.41661094291149015,0.7363425840389777,0.1495323999209232,0.0984911227939263
GENE_00220,popularity_only,0,1,0.6991327551701134,0.2443209137520986,0.3497375579295226,0.3602005832429448,0.5114287767101297,0.6591060707138092,0.5877577988478008,0.588889212923379,0.6079665961614447,0.5640487135644503,0.458331341569301,0.5879329357488394,0.7210145395937371,0.7480721080314351
GENE_00221,biology_signal,0,1,0.13675783855903936,1.0223088963853348,1.6234167853591928,0.6974345387751815,0.6809473576583135,0.6597731821214142,0.8832852994402981,0.880909251242934,0.8517911643157504,0.8681736884711427,0.12709212205042308,0.8839299546011639,0.1740663426564237,0.1804498025128503
GENE_00222,biology_signal,0,1,0.0713809206137425,0.1048623662696833,0.0448917893702695,0.3064666340309456,0.4788727457690844,0.09406270847231488,0.25029938365140697,0.24594803981783422,0.22057372238199927,0.28976817446061254,0.16514525973806127,0.2498286485831395,0.4831701009056683,0.5124341097175407
GENE_00223,noise,1,1,0.9119412941961308,0.6843275594054608,-0.2235590126071044,0.6311290826674295,0.6486246082204641,0.6604402935290193,0.7175680527950407,0.7221598459160483,0.7072526146954511,0.7834447473947155,0.8500004385015205,0.7178652044910724,0.6163736985218421,0.49871834015063093
GENE_00224,noise,0,0,0.9126084056037358,0.7179075366173655,0.2086695925209014,0.6568781936469823,0.6445539300816753,0.09472981987991995,0.4975233898297017,0.5025261433641337,0.5653631112554749,0.5678840231751039,0.6024321896543342,0.49729553838270146,0.15734101825789232,0.18096514256903656
GENE_00225,noise,0,1,0.13742494996664442,-0.639597785377499,-0.4202784088938766,0.6046635250230326,0.2742676522862203,0.09539693128752502,0.17653295193832785,0.1745036919106786,0.1468253635667557,0.1371540892627091,0.9831463616723336,0.17543543958736516,0.09801264192191474,0.08655662729377117
GENE_00226,noise,0,1,0.02134756504336224,0.7777107334271971,1.0991910008713728,0.509093238981518,0.0462690575906372,0.09606404269513008,0.3813166080010597,0.3831127155792931,0.29730942951849926,0.2662797814910514,0.7238819579975174,0.38116362675122356,0.08983694869552386,0.09881487909047544
GENE_00227,biology_signal,0,1,0.022014676450967312,-3.071389914559237,-2.8574723105362385,0.0665793397034217,0.2131820877586299,0.09673115410273515,0.008069058732387663,0.007823098235248172,0.018814541834289163,0.007760458095683069,0.2582611600801695,0.00791130838280976,0.8117406190610247,0.9092314157086702
GENE_00228,biology_signal,0,0,0.9513008672448299,3.0467677027921063,1.8106262641913065,0.9094004428831624,0.7468129881301637,0.09739826551034023,0.9241470912739832,0.9274982649982518,0.9026495613010289,0.9156228310872601,0.26221103758725295,0.924863050056903,0.11591897667874103,0.12400708813583462
GENE_00229,popularity_only,0,1,0.9132755170113409,-0.3550627602780296,0.3942992296401411,0.5200092096803949,0.7088325499247687,0.0980653769179453,0.32583731427161133,0.3282875877242487,0.31797237079216417,0.26798419014331487,0.532189874852798,0.32478074286844727,0.448937823870273,0.28729468589585483
GENE_00230,noise,0,1,0.07204803202134756,-0.4928135897912903,-0.2420860443092652,0.3667313180159645,0.3060970993038854,0.09873248832555037,0.1561650611595378,0.15403574096255995,0.14020456462675185,0.12074784279481084,0.7212824503083205,0.15534849903810055,0.2560906822997648,0.21329396036280934
GENE_00231,biology_signal,0,1,0.1380920613742495,-0.8910104099082661,-2.7811339224791976,0.0372520900015863,0.3165923936728338,0.09939959973315543,0.033495020070486166,0.03280426781680932,0.07489677410344599,0.028696476314486092,0.036972177107303716,0.03316813897462691,0.391713227312317,0.3667152054598472
GENE_00232,popularity_only,0,1,0.9392928619079386,-0.5999721871758534,0.3381583114133708,0.499240937106691,0.5799935683689569,0.1000667111407605,0.25131418406178174,0.25729989697556616,0.16973141059659963,0.19430656128885346,0.4572847166917291,0.2500325815536748,0.22022392144643257,0.19002959470188713
GENE_00233,noise,0,0,0.7578385590393596,0.3022063528843375,0.1754862583721218,0.5078733204744734,0.7880564508128295,0.6611074049366245,0.7009879677204072,0.6990326264364768,0.69120026090661,0.7789746987900523,0.8096298847935443,0.7013365565943293,0.24087640345273517,0.24820560533102703
GENE_00234,noise,0,0,0.13875917278185457,0.4958337126063048,-0.411369158240406,0.4737576783838937,0.2564753589292183,0.10073382254836558,0.2603070125474365,0.25908302826182295,0.2302326715651549,0.2536542316519416,0.7832867240204605,0.25980592900236205,0.05379947368827557,0.07065038214211167
GENE_00235,biology_signal,0,1,0.66711140760507,-2.1562368677021078,-1.347490052460648,0.0734975915195755,0.6545653856699872,0.10140093395597065,0.03991965626166745,0.03891388573932934,0.03718980308645401,0.0415760051686562,0.21188870542971627,0.0394189046043896,0.626743853680082,0.7198215391179245
GENE_00236,noise,0,1,0.2835223482321548,0.1488852334841391,0.074551088194896,0.3798048452602973,0.4133160110523056,0.10206804536357572,0.26218241678940074,0.2598049147829825,0.2197893555586892,0.2865749986183787,0.9131790716379209,0.2616279208797081,0.5211646815087569,0.6027806578324436
GENE_00237,biology_signal,0,1,0.47565043362241494,0.6362471148330275,0.3689286971602084,0.7563188199522324,0.4649455329224903,0.1027351567711808,0.49391193314345067,0.4921552444916596,0.6300380159550184,0.5998509943336878,0.1634182229108544,0.49366807797910617,0.162829872368967,0.119380410311567
GENE_00238,biology_signal,0,1,0.6997998665777185,1.034335653953348,2.3817763424197484,0.7108470317598491,0.8982783250775046,0.10340226817878585,0.803192172265455,0.8005375806742779,0.7389773519465067,0.7310135948214476,0.3774158756892855,0.8039054759394787,0.25323769556856585,0.21935087711936924
GENE_00239,noise,0,1,0.9746497665110073,-0.5200756151696395,0.4834567601988054,0.2623751499806853,0.7621763729955304,0.6617745163442295,0.5019740400463061,0.5162276600766489,0.5539603378694908,0.39859420220482045,0.6654703124188993,0.5011931507753009,0.8247128432523045,0.6329704121556081
GENE_00240,biology_signal,0,1,0.5270180120080054,-0.9732051641688336,-0.4532034751937523,0.6849428349407702,0.4367189963336853,0.6624416277518346,0.42319241904189564,0.4209902214216221,0.517470972564553,0.5559222043066481,0.40121711426454587,0.4217594697750052,0.3779856277671865,0.33167564574263286
GENE_00241,biology_signal,0,0,0.13942628418945963,-0.9057103413111144,0.1430514514837335,0.4877994292378606,0.634625227801107,0.6631087391594396,0.4785354800714242,0.47036296168609115,0.5181659723505238,0.4760482437118783,0.1823205527470706,0.47767926591149035,0.8422625523205182,0.8779438530776791
GENE_00242,biology_signal,0,0,0.6244162775183456,3.255211268838455,3.486715535065267,0.9913997002794058,0.7939293051504146,0.6637758505670447,0.9905115004224321,0.9905393228085508,0.9640155991942441,0.9733582741908485,0.18177810444437192,0.9906732259162299,0.27982312840035023,0.28375436601151904
GENE_00243,popularity_only,0,1,0.7004669779853235,-0.180692677082438,-0.5598710107496639,0.2696032183029326,0.7253699112911638,0.10406937958639093,0.2146539685484026,0.2117525189429198,0.1822424384074637,0.22840538124495738,0.5249421819104528,0.2139952156548508,0.1793951443057341,0.15882376025265918
GENE_00244,noise,0,1,0.7778519012675117,0.3130977956073302,0.9176794502247796,0.6450675225645731,0.6772396190778217,0.104736490993996,0.5123009730712442,0.5116152974273616,0.5953257005877436,0.5604698829617377,0.9517334059697196,0.512008027299186,0.06856506354194397,0.04223399051653298
GENE_00245,noise,0,1,0.02268178785857238,-1.5119222346731236,0.0178427159815703,0.8033762263214437,0.1386500672116344,0.10540360240160107,0.14460667315220954,0.14287247183917676,0.10011727662178654,0.08313561406444409,0.7076229400333723,0.14317975583427275,0.28083144429834667,0.2685447871861172
GENE_00246,biology_signal,0,1,0.02334889926617745,-0.4205681110961332,-0.3318819007237868,0.1179717845808963,0.2761500337981308,0.10607071380920614,0.11219732049766781,0.11066466127594667,0.15740280741148954,0.10199019136945965,0.005398451622618539,0.11162989333621971,0.23032688034815507,0.19183347322098507
GENE_00247,noise,0,1,0.5276851234156104,0.2720612756583588,-0.175995770105293,0.3982878365173489,0.6358291757720566,0.1067378252168112,0.314413471486832,0.31061345772066973,0.2932042667359178,0.29614228444381013,0.6773406383545445,0.3140030273744005,0.2934542410802301,0.31487757588233045
GENE_00248,noise,0,1,0.41827885256837893,-0.058146342142236,0.4833095861167912,0.6501562951016802,0.7626940570440388,0.6644429619746498,0.7191891706038811,0.7136315363132288,0.7378566758521592,0.7830722669307765,0.9667216229459765,0.7193161487853211,0.4468505585218777,0.5460767669042454
GENE_00249,biology_signal,0,0,0.7785190126751167,3.396034762046632,4.158286868596814,0.975453671760202,0.7421450827738574,0.10740493662441628,0.9767142176516949,0.9770708432058254,0.9179989878570982,0.9687989727917915,0.01431257291935173,0.977058123677538,0.008021094534149037,0.011684393380446153
GENE_00250,biology_signal,0,1,0.1400933955970647,0.2780672488646886,0.6583128525643276,0.3541680323598924,0.2269822338265014,0.10807204803202135,0.27276910752210687,0.2722421055672905,0.23329737039430426,0.32313227096382235,0.026909271203245155,0.2723020902973365,0.2457999804641105,0.21737750421048074
GENE_00251,noise,0,1,0.352234823215477,-0.6030236579716847,-0.3811308220810127,0.4770523023912002,0.4691987036959884,0.10873915943962642,0.18701194275828614,0.18412676697880936,0.1497712950814089,0.15513347850903408,0.7399957334155807,0.18602322401276644,0.36797349025089304,0.47647294012406466
GENE_00252,biology_signal,0,0,0.28418945963975983,1.4523127603973485,1.6440640824539552,0.837897666732063,0.2868967590804693,0.1094062708472315,0.7075111050540763,0.7084883620261053,0.8175791321396816,0.7263033183744063,0.4248858607745257,0.7081616243930913,0.09911078780151956,0.13020986720065883
GENE_00253,noise,0,0,0.7791861240827218,0.8753551289145063,0.7915540721253248,0.4143537369453722,0.5442854669789381,0.6651100733822548,0.735317274844813,0.7379312718420417,0.7394992427605606,0.7992111531211888,0.777775225056523,0.7360496197705737,0.27136985412353876,0.35170854085789127
GENE_00254,biology_signal,0,0,0.418945963975984,1.4699259263309004,1.827867947600411,0.8453305758744826,0.5480440982843185,0.11007338225483655,0.7808657137899372,0.7796463848640248,0.8611422061563153,0.801799222165811,0.43988635663869846,0.781622490343765,0.041478070030523735,0.04598729397234476
GENE_00255,popularity_only,0,1,0.9479653102068045,-0.6928635305140645,-0.1868044549153314,0.7307874960016081,0.7756480028555005,0.11074049366244162,0.31167060992947526,0.31616519691269923,0.22875840851285068,0.2249128511492444,0.49322555245287025,0.31009092848657666,0.23700045787570656,0.30712628344105625
GENE_00256,noise,0,0,0.7011340893929286,1.093152142512949,0.3714426306437346,0.619183744093307,0.4676484624264137,0.6657771847898599,0.770668899676348,0.7726215673018632,0.8098993245776728,0.8463256385333475,0.5536490304956487,0.7713404171382501,0.5820030877409014,0.5141535506718882
GENE_00257,biology_signal,1,1,0.2141427618412275,-1.4787883870889404,-1.584438175951343,0.2253674626247153,0.3394078745804291,0.6664442961974649,0.13983787066880585,0.13772982774427883,0.09792693859875365,0.09682401633127702,0.39274176805828487,0.13879590512222964,0.8235117541983604,0.8753563096776654
GENE_00258,biology_signal,0,1,0.35290193462308206,-0.8175528393087472,-1.3100504733148794,0.5690391780285106,0.0331085887615089,0.1114076050700467,0.08922748121446714,0.08966353705817089,0.10619779124223187,0.06982387815895572,0.2366149384774574,0.08838080347874375,0.4489652082888196,0.371150234958494
GENE_00259,biology_signal,0,0,0.21480987324883255,1.2148626191790588,3.2211852272481027,0.91835750273766,0.4969881808015657,0.66711140760507,0.9455297667669869,0.9452832876718134,0.8801226278532376,0.8498665620664513,0.18013673435869382,0.9459198221991929,0.36836103621513067,0.4989091474684123
GENE_00260,biology_signal,0,0,0.5283522348232155,2.4534372129000768,3.2953673974696467,0.8990807801995637,0.3951675954644171,0.6677785190126752,0.970453190319282,0.9710161982968566,0.948947563329133,0.9494062366951672,0.052921930110822246,0.970802034606943,0.11382902982199021,0.06852972335311304
GENE_00261,noise,0,1,0.14076050700466977,-1.590308695838469,0.5926567726365958,0.3985784589810863,0.5960102916797132,0.6684456304202802,0.37463477913663906,0.3670469692785871,0.33228749410084263,0.3756712053475577,0.6481212207095932,0.37324963639618325,0.8078595826481137,0.8306349231757505
GENE_00262,biology_signal,0,1,0.5757171447631755,1.2692385542714135,1.2116971862270878,0.610490725562315,0.8311669249800667,0.11207471647765177,0.7094101933883458,0.7052145148279634,0.7684519046893464,0.5990523150396784,0.10080248914821588,0.7102985977734124,0.059931104605083246,0.06719261200050762
GENE_00263,noise,0,0,0.8639092728485657,0.1968745681290168,-0.2367612665454235,0.7832870219600866,0.862695618381479,0.6691127418278853,0.7505422383943974,0.7499457585400401,0.6613278400342697,0.7169639573550637,0.6083487551002741,0.7506057865538671,0.8047076668457949,0.6911957515226306
GENE_00264,noise,0,0,0.5763842561707805,0.3092670130291782,-0.5033318195770475,0.4466117893843381,0.1686066788878907,0.6697798532354903,0.4523292384486518,0.45680256827517896,0.47632080197756604,0.48993714704078456,0.8673336478975108,0.4519949579848691,0.44472098600025234,0.5921831581217984
GENE_00265,popularity_only,0,1,0.9312875250166778,0.5908726113026856,-0.2903833530900513,0.7464772498543625,0.8829041559563134,0.11274182788525684,0.5293150445765306,0.5321690344385912,0.581424812374725,0.667133363985446,0.5107770499263437,0.5289881940615343,0.15050728972313862,0.219974702480884
GENE_00266,biology_signal,0,1,0.07271514342895263,-1.5518799493010729,-1.640070315899767,0.5510214934432126,0.0634538964088318,0.1134089392928619,0.05292972735923845,0.05242151598267686,0.06008959836039435,0.04328563789533677,0.2016020272229342,0.05225498737708347,0.33377115974573873,0.3000470554430218
GENE_00267,biology_signal,0,1,0.0733822548365577,-2.959631733434624,-2.568105161552865,0.0534061422954682,0.3936195367759085,0.6704469646430954,0.036019829319455306,0.03481928414821463,0.032064081361524104,0.02728762233128154,0.06921288390686264,0.03548739404957471,0.8202314358183379,0.8419663477668475
GENE_00268,biology_signal,0,1,0.0020013342228152103,-2.529090820010799,-1.5684461182010088,0.1941645739741383,0.0743427657389313,0.11407605070046697,0.018692386356617186,0.018345824026647733,0.03000757613288099,0.019344981287237824,0.017219013703906993,0.01838396054774767,0.38684213965576225,0.2889087777816842
GENE_00269,biology_signal,0,0,0.3535690460306871,2.0268925829948503,2.1509104771403504,0.6396162823600355,0.2184581746985961,0.6711140760507005,0.9022347618803077,0.9040255839446109,0.8913780824602926,0.892988911154849,0.3599627035619287,0.9030243168789168,0.13731477416030216,0.12078170443224223
GENE_00270,noise,0,1,0.00266844563042028,-0.2183015892479148,-0.8236510173134004,0.4326462008481457,0.2343764492446914,0.11474316210807205,0.15182150712769238,0.14973694165921075,0.14774968693597948,0.11905396731866964,0.9255751630539176,0.15105791297220186,0.5035211316825529,0.4594724300928108
GENE_00271,biology_signal,0,0,0.8012008005336891,1.752631779230302,2.523636292730025,0.8420965214672137,0.7008683879863569,0.11541027351567712,0.8650594884419261,0.8660663116338957,0.8558138667869987,0.9057148513449093,0.23634762451008684,0.865808680968772,0.12047134284560912,0.09584867517151825
GENE_00272,popularity_only,0,1,0.7018012008005337,-0.5191797387638266,-0.2565776399530333,0.8361263879751157,0.7120844117266161,0.6717811874583055,0.6392855928568535,0.6357083466092588,0.6808537452855675,0.6774188009364251,0.48344818000511847,0.6385976842065104,0.7793443731300067,0.7814414115395968
GENE_00273,biology_signal,0,0,0.00333555703802535,1.30410598058529,1.9744610146263,0.6464455485592117,0.3429948165893731,0.6724482988659106,0.8670576618868926,0.8664454399308156,0.829106197546988,0.794803010839397,0.42074728391239835,0.8678186429078925,0.39285535691660867,0.43763354528381304
GENE_00274,popularity_only,0,1,0.6250833889259506,0.7733275457680818,-0.010824741470409,0.5408440807303491,0.5052136496928861,0.11607738492328219,0.412023366283062,0.41147613944455397,0.4615075429296244,0.46085488441923134,0.5191354308461548,0.4119042504206622,0.47908873795868134,0.5415892427286068
GENE_00275,biology_signal,0,1,0.3542361574382922,-0.2624574082646183,-1.374696357426022,0.3392623335483671,0.4004489698854008,0.11674449633088725,0.1285391787802839,0.12690252077378864,0.12250276003307606,0.08987140246489905,0.05905103402142453,0.12784390482111532,0.41334937618978407,0.4220574612219537
GENE_00276,noise,0,1,0.41961307538358905,-0.1910627170193972,-0.7029868773644539,0.3363489175342679,0.1346552128473534,0.11741160773849232,0.12701289509145022,0.12775282360599016,0.12554247811721556,0.10577717895966383,0.7637008664744305,0.12630191958176876,0.2113736538590089,0.1783221423909496
GENE_00277,biology_signal,0,1,0.07404936624416278,-2.590398705632765,-4.060915790786751,0.0358618934859225,0.1270876496023099,0.1180787191460974,0.005964046640891718,0.0058258389460965985,0.024664977128704847,0.010589946142014483,0.3771969367384501,0.005849416610418606,0.7943497214837699,0.724608595878519
GENE_00278,biology_signal,0,1,0.47631754503002,-3.1876235808311084,-2.3015972186182583,0.1676975267099691,0.2639428111178385,0.11874583055370247,0.011163778237757363,0.010962187842818286,0.01661053917153266,0.011089945492645237,0.21810628980179658,0.010943389130221743,0.6981064181804844,0.7860111313117977
GENE_00279,noise,0,1,0.6677785190126752,1.8104475849894213,0.5617115473665086,0.6466661780469097,0.7414282644600229,0.6731154102735156,0.8894253211757117,0.8889653584017772,0.8749835347038094,0.9010487580464593,0.9416818701499161,0.8902379402790265,0.26506137870771923,0.24808732591364566
GENE_00280,noise,0,1,0.7024683122081388,-0.2764283725068275,-0.4634226146485722,0.8629709917415337,0.1822315425510183,0.11941294196130754,0.25227562438746937,0.2551621844627267,0.28478669985041843,0.3048992336091159,0.8887060260838429,0.2508720413703224,0.1540200468453459,0.13546163051235308
GENE_00281,biology_signal,0,0,0.9226150767178118,2.422597709549497,1.7167301706738027,0.6742190106769989,0.8188397191948448,0.6737825216811207,0.9524108114482664,0.9537478622292183,0.9080352237440915,0.935995800056923,0.18500138208243688,0.9529295581740893,0.23721549021265798,0.3626947099203841
GENE_00282,biology_signal,0,1,0.21547698465643764,-1.199380870075783,-1.6862593658248572,0.4778726674061936,0.3585127769062715,0.6744496330887259,0.21497956389151626,0.21186392832814344,0.19022710722664565,0.23041717165134168,0.14780586591795786,0.21365190431328582,0.81024477878923,0.8521897665592166
GENE_00283,biology_signal,0,1,0.5770513675783856,-0.5406557896521337,-0.6663527599896272,0.3038025221084985,0.3117134395536877,0.12008005336891261,0.12132371229232754,0.1213601852297209,0.10275853789041658,0.07495135389554827,0.05727753833999516,0.12055390709943414,0.5818203581402444,0.6972055141534245
GENE_00284,biology_signal,0,1,0.5777184789859907,0.8065523418053976,-0.8291320555451767,0.744820232744581,0.4408843595436634,0.6751167444963309,0.6764667029393996,0.6767424354147233,0.7787425358004882,0.6013391760646929,0.07172166990190543,0.6767277221553315,0.18684990476109278,0.14077466186757132
GENE_00285,biology_signal,0,1,0.4769846564376251,-1.539745414876432,-0.546737189035785,0.2057817789612705,0.3418529871295382,0.12074716477651767,0.06567823999934806,0.06502243610241147,0.06513286809073744,0.031056900318914754,0.160947670183628,0.0650076037927375,0.1957556669564517,0.15861077296456857
GENE_00286,noise,0,1,0.8992661774516344,0.3523046153456933,-0.7453374469930103,0.1886515235957905,0.8589279124221251,0.675783855903936,0.5333452221734589,0.5347419314606608,0.5850238724783278,0.698994662541594,0.6521169122367532,0.533623130107446,0.5976031162526696,0.5738997922813649
GENE_00287,popularity_only,0,1,0.9946631087391594,-0.1133704427902153,0.2156699618397862,0.3669832508869904,0.894709560208288,0.676450967311541,0.5989591200770404,0.6251400381464249,0.6396728702966837,0.5544589426246691,0.5164074165211938,0.5982619826296874,0.8414359625222432,0.6616757385925213
GENE_00288,biology_signal,0,1,0.07471647765176785,-2.1147009406721997,-1.8419896629386403,0.1614887329560638,0.1073095215424976,0.12141427618412275,0.021415272839459376,0.02110254254967224,0.03691183499370577,0.018939546301170007,0.31398302152818613,0.021094795570063885,0.6254646874817452,0.6349470111008116
GENE_00289,noise,0,1,0.4202801867911941,-0.5612592528812591,-0.3046564557530535,0.4537890720760907,0.519731169399042,0.12208138759172782,0.1990131357439466,0.19590498294552317,0.15699306431273832,0.16429067989174423,0.950805730054632,0.19804836663498002,0.6179245333098057,0.7203023002684056
GENE_00290,biology_signal,0,1,0.6684456304202802,-0.2851710435940105,-0.978466926477507,0.268000527217687,0.4532325043544414,0.6771180787191461,0.3375616951887474,0.33769261292654,0.361409480806709,0.20219791612049653,0.17897623930269324,0.3368895444076595,0.6982436738237631,0.6195994660708565
GENE_00291,noise,0,1,0.6691127418278853,-1.1095323548569866,0.0847339316771363,0.5060342786840982,0.1667155842712626,0.12274849899933289,0.12720187303223315,0.12856201748317686,0.09675307157579797,0.12792056971403828,0.9593080411030919,0.12610446992695146,0.3189645291048252,0.2150957267054039
GENE_00292,biology_signal,0,1,0.14142761841227486,-0.6293789015723172,-2.7383770902751072,0.2549264960538674,0.2457697521872448,0.12341561040693796,0.04969310989204981,0.0489287826450345,0.08116999740500214,0.045814802387918754,0.24617146990716854,0.04924138397282457,0.37343499082774906,0.3159028380952927
GENE_00293,noise,0,1,0.7031354236157439,0.3045059957031317,0.0656342917984832,0.2108277003615461,0.5688265006409952,0.12408272181454302,0.264009302179754,0.2634362658966555,0.19674267083366886,0.2047077175760695,0.6061696454866928,0.2636634879363356,0.3573825877023176,0.29197631733390433
